id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
d4e5f6a7-8b9c-4d0e-1f2a-3b4c5d6e9024,day19,quiz,4,"Which property sets an image as the background of an element?","[""background-image"", ""background-size"", ""height"", ""width""]","background-image","\nbackground-image applies an image behind an element.\n\nIt requires a valid URL for the image path.\n\nThe image is visible only within the element’s area.\n\nExample:\n.card { background-image: url("image.jpg"); }",medium,TRUE,2026-02-25 12:40:00
e5f6a7b8-9c0d-4e1f-2a3b-4c5d6e7f9025,day19,quiz,5,"What does background-size: cover do?","[""Fits the full image inside without cropping"", ""Stretches image without keeping aspect ratio"", ""Covers the element while maintaining aspect ratio"", ""Repeats the image to fill the element""]","Covers the element while maintaining aspect ratio","\ncover scales the background image to fill the entire element.\n\nIt keeps aspect ratio, so some parts may be cropped.\n\nThis is common for hero sections.\n\nExample:\n.hero { background-size: cover; }",medium,TRUE,2026-02-25 12:40:00
f6a7b8c9-0d1e-4f2a-3b4c-5d6e7f8a9026,day19,quiz,6,"What does background-size: contain do?","[""Covers the element and crops the image"", ""Fits the image fully inside without cropping"", ""Turns the image into a gradient"", ""Automatically sets height to content""]","Fits the image fully inside without cropping","\ncontain scales the image so the entire image fits inside the element.\n\nIt maintains aspect ratio and may leave empty space.\n\nThis is useful when full image visibility matters.\n\nExample:\n.card { background-size: contain; }",medium,TRUE,2026-02-25 12:40:00
0a1b2c3d-4e5f-4a6b-8c7d-1e2f3a4b9027,day19,quiz,7,"What does height: 100vh mean?","[""100 pixels tall"", ""100% of content height"", ""Full height of the viewport"", ""Full width of the viewport""]","Full height of the viewport","\n100vh makes an element as tall as the browser’s visible area.\n\nThis is used for full-screen sections.\n\nIt adapts across device sizes.\n\nExample:\n.hero { height: 100vh; }",medium,TRUE,2026-02-25 12:40:00
1b2c3d4e-5f6a-4b7c-8d9e-2f3a4b5c9028,day19,quiz,8,"Why might width: 100vw sometimes cause horizontal scrolling?","[""Because vw is invalid"", ""Because it can include scrollbar width"", ""Because it sets height too"", ""Because it removes background images""]","Because it can include scrollbar width","\n100vw uses the full viewport width.\n\nSometimes it includes the scrollbar width, making the element slightly wider than visible space.\n\nThis can create a horizontal scroll.\n\nExample:\n.section { width: 100vw; }",hard,TRUE,2026-02-25 12:40:00
2c3d4e5f-6a7b-4c8d-9e1f-3a4b5c6d9029,day19,quiz,9,"Which unit means 1% of the viewport width?","[""vh"", ""vw"", ""px"", ""%""]","vw","\n1vw equals 1% of the browser window width.\n\nIt is helpful for responsive widths.\n\nViewport units adjust automatically with screen size.\n\nExample:\n.section { width: 100vw; }",hard,TRUE,2026-02-25 12:40:00
3d4e5f6a-7b8c-4d9e-1f2a-4b5c6d7e9030,day19,quiz,10,"Which set of CSS rules best creates a full-screen hero with a covering background image?","["".hero { height: 100vh; width: 100vw; background-image: url(""image.jpg""); background-size: cover; }"", "".hero { height: 200px; width: 250px; background-size: contain; }"", "".hero { width: 100%; background-image: url(""image.jpg""); }"", "".hero { height: auto; background-size: cover; }""]",".hero { height: 100vh; width: 100vw; background-image: url(""image.jpg""); background-size: cover; }","\nA full-screen hero uses 100vh for height and 100vw for width.\n\nbackground-image sets the image and background-size: cover fills the area while keeping aspect ratio.\n\nThis is a standard landing page pattern.\n\nExample:\n.hero { height: 100vh; width: 100vw; background-image: url("image.jpg"); background-size: cover; }",hard,TRUE,2026-02-25 12:40:00

2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a01,day3,scenario,1,"A student says, ""Apps are just websites."" How would you clarify what an application is and where apps can run?",,,"An application is software built for a specific purpose. Apps can run in web browsers, on desktops, or on mobile devices. Different platforms use different technologies, but the goal is the same: solve a user problem reliably. Example: WhatsApp (mobile app) and Google Chrome (desktop/browser app) are both applications.",easy,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a02,day3,scenario,2,"Your team is building a simple product page. Who would handle layout and styling, and who would handle server logic and data storage?",,,"Frontend developers handle UI work like layout, design, responsiveness, and interactions in the browser. Backend developers handle server-side logic, databases, and APIs to store and provide data. This split helps teams collaborate efficiently and keep responsibilities clear. Example: Frontend builds the product card UI; backend stores product details in a database and serves them via an API.",easy,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a03,day3,scenario,3,"A beginner writes HTML and expects it to change colors automatically. How do you explain the separation of structure and styling?",,,"HTML defines the structure and content of a webpage using tags. CSS is responsible for presentation like colors, fonts, spacing, and positioning. Keeping structure and design separate makes code easier to maintain and update. Example: h1 gives structure, and CSS like h1 { color: red; } changes the look.",easy,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a04,day3,scenario,4,"A webpage loads, but the user wants a button click to update text without reloading the page. Which technology handles this and why?",,,"JavaScript handles interactivity and dynamic updates in the browser. It can change content on the page after initial load by modifying the DOM. This improves user experience because changes feel instant. Example: On button click, JavaScript can update a heading text on the same page.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a05,day3,scenario,5,"A user sees different layouts on Chrome and Safari for the same website. How would you connect this to browser rendering engines?",,,"Browsers interpret HTML, CSS, and JavaScript using rendering engines. Chrome uses Blink, Safari uses WebKit, and Firefox uses Gecko. The core goal is the same, but minor differences can affect how a page is displayed. Example: The same HTML/CSS may look slightly different across browsers due to engine differences.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a06,day3,scenario,6,"You receive HTML and CSS from the server. What happens inside the browser before the page becomes visible?",,,"The browser parses HTML to understand structure and builds a DOM. It reads CSS rules and builds CSS-related styling information used for display. Then it renders visual output so users can see and interact with the page. Example: HTML tags become a DOM tree and then the browser draws the styled page on screen.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a07,day3,scenario,7,"A landing page should work well on mobile, tablet, and desktop without separate codebases. What approach would you suggest?",,,"Use responsive web design. Create flexible layouts and apply CSS media queries at breakpoints. This ensures the same site adapts across devices and improves usability and SEO. Example: Use a media query to change layout when screen width becomes small.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a08,day3,scenario,8,"Your manager asks for a quick mobile app on both Android and iOS with one codebase. Which direction fits and what trade-off should you mention?",,,"Use cross-platform technologies. A single codebase reduces development time and cost. Mention that native development may still be preferred for performance-critical needs. Example: React Native can build apps for Android and iOS using JavaScript and React.",hard,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a09,day3,scenario,9,"A junior developer wants to add a video without installing plugins. Which HTML version feature helps here?",,,"HTML5 supports native multimedia using the video and audio elements. This removes dependency on third-party plugins. It makes web apps simpler and more compatible. Example: Use an HTML5 video element to embed video content.",hard,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a10,day3,scenario,10,"A team keeps building pages only for desktop first and later struggles on mobile. Which approach would reduce this pain and why?",,,"Use a mobile-first design approach. Start designing for the smallest screens and scale up for larger screens. This reduces rework and ensures core content works well everywhere. Example: Build base CSS for mobile, then add media queries for tablets and desktops.",hard,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a11,day3,interview,1,"Walk me through what application development includes from start to maintenance.",,,"Application development includes planning, coding, testing, deployment, and maintenance. The goal is to build software that solves a specific user problem reliably. Modern apps focus on performance, security, and user experience over time. Example: Plan features, build UI, test login flow, deploy, then fix bugs and improve based on feedback.",easy,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a12,day3,interview,2,"How would you explain the difference between frontend, backend, and fullstack roles in a team?",,,"Frontend focuses on the user interface, layout, responsiveness, and client-side interactions. Backend focuses on server logic, databases, APIs, and security. Fullstack works across both areas and helps bridge UI and server needs. Example: Frontend builds the product UI, backend serves product data, fullstack can implement both together.",easy,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a13,day3,interview,3,"When a browser receives HTML, what does it do with it before showing the page?",,,"The browser parses HTML to understand structure. It builds an internal representation (DOM) that reflects the HTML elements. Then it uses styling rules and renders the page visually. Example: A p tag becomes a node in the DOM and then is drawn on screen with CSS styles.",easy,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a14,day3,interview,4,"Why is HTML considered the skeleton of a webpage?",,,"HTML defines structure using tags and elements. CSS depends on HTML to style content, and JavaScript depends on HTML to add behavior. Without HTML, there is no structured content to present or manipulate. Example: HTML creates headings and paragraphs; CSS styles them; JavaScript updates them.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a15,day3,interview,5,"Describe how CSS improves user experience in a web application.",,,"CSS controls presentation like fonts, colors, spacing, positioning, and responsiveness. Good styling makes interfaces readable, consistent, and easy to use. It also supports animations and transitions for better visual feedback. Example: Using consistent spacing and readable fonts makes a login form easier to complete.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a16,day3,interview,6,"What makes JavaScript essential for modern websites beyond HTML and CSS?",,,"JavaScript adds interactivity and dynamic behavior. It can update content without a full page reload and handle user input in real time. It can also communicate with servers using APIs to fetch and send data. Example: A Load More button fetches new items and updates the page instantly.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a17,day3,interview,7,"How do media queries and breakpoints relate to responsive design?",,,"Media queries apply different CSS rules based on screen size. Breakpoints are the specific sizes where layout changes are needed. This helps the same page look good on mobile, tablet, and desktop. Example: Change a two-column layout to one column when the viewport becomes small.",medium,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a18,day3,interview,8,"Compare Android and iOS development basics based on tools and languages.",,,"Android development commonly uses Java or Kotlin and is built using Android Studio. iOS development commonly uses Swift or Objective-C and is built using Xcode. Each platform has its own ecosystem and app store distribution. Example: Android app in Kotlin via Android Studio; iOS app in Swift via Xcode.",hard,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a19,day3,interview,9,"Why do teams choose cross-platform frameworks, and what should they be cautious about?",,,"Cross-platform frameworks allow one codebase for multiple platforms, saving time and cost. They can still deliver near-native performance for many apps. Teams should be cautious that native development may be better for performance-critical requirements. Example: React Native builds Android and iOS apps using JavaScript and React.",hard,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a20,day3,interview,10,"How does understanding parsing and rendering help a frontend developer in real projects?",,,"It helps developers understand how HTML and CSS become a visible page. It supports writing efficient, compatible code across browsers. It also helps reason about changes that affect how and when a page updates visually. Example: Knowing the browser builds a DOM helps you structure HTML cleanly for easier styling and updates.",hard,TRUE,2026-02-25 18:00:00
2b7e6a54-4c2a-4b3f-a1c0-8e1e7f6c1a21,day3,quiz,1,"Which role mainly focuses on layout, design, and responsiveness?","[""Frontend Developer"", ""Backend Developer"", ""Database Admin"", ""Network Engineer""]",Frontend Developer,"Frontend developers build the user interface and handle layout and responsiveness. Example: Using HTML, CSS, and JavaScript to create a responsive page.",easy,TRUE,2026-02-25 18:00:00
